BOROUGH,Cultural Venue Type,additional_contact_name,address1,address2,address3,alternativenames,borough_code,borough_name,building_name,contact_name,easting,fid_london_ward,greenflagcommunityaward,gss_code,latitude,longitude,northing,os_addressbase_uprn,rm_organisation_name,runtime,site_name,ward,ward_2018_code,ward_2018_name,ward_code,ward_code_2018,ward_name_2018,website
Hounslow,Music (office based businesses),,52 Exeter Road,Hounslow,,,E09000018,Hounslow,,,512910.9694,,,E09000018,51.43947789,-0.376857633,172413.9261,1.00E+11,,04/20/2020,Elysian Records Ltd,,E05000353,Hanworth,,,,
Hounslow,Music (office based businesses),,54 Bell Road,Hounslow,,,E09000018,Hounslow,,,513721.9692,,,E09000018,51.46608139,-0.364238149,175391.9253,1.00E+11,,04/20/2020,Asian Music Publishing Ltd,,E05000358,Hounslow Central,,,,
Hounslow,Music (office based businesses),,34 Smallberry Avenue,Hounslow,,,E09000018,Hounslow,,,515988.9686,,,E09000018,51.47312658,-0.331343138,176226.925,1.00E+11,,04/20/2020,Vaguely Strange Records Ltd,,E05000364,Syon,,,,
Hounslow,Music (office based businesses),,91 College Road,Hounslow,,,E09000018,Hounslow,,,515633.9687,,,E09000018,51.479266,-0.336231618,176901.9249,1.00E+11,,04/20/2020,Republic Artists Ltd,,E05000363,Osterley And Spring Grove,,,,
Hounslow,Music (office based businesses),,Reverb House Bennett Street,Hounslow,,,E09000018,Hounslow,,,521223.9672,,,E09000018,51.48751627,-0.255413764,177949.9246,10091855780,,04/20/2020,Incentive Music,,E05000365,Turnham Green,,,,
Hounslow,Music (office based businesses),,25 Pyrmont Road,Hounslow,,,E09000018,Hounslow,,,519293.9677,,,E09000018,51.48798007,-0.283195892,177955.9246,1.00E+11,,04/20/2020,Jumbuck Ltd,,E05000349,Chiswick Riverside,,,,www.jumbuck.co.uk
Hounslow,Music (office based businesses),,10 Raleigh Road,Hounslow,,,E09000018,Hounslow,,,512067.9697,,,E09000018,51.49443612,-0.387050815,178509.9244,1.00E+11,,04/20/2020,Mr Records Ltd,,E05000356,Heston East,,,,
Hounslow,Music (office based businesses),,49 Windmill Road,Hounslow,,,E09000018,Hounslow,,,521125.9672,,,E09000018,51.49399031,-0.256578371,178667.9244,1.00E+11,,04/20/2020,Spilt Milk Records Ltd,,E05000365,Turnham Green,,,,
Hounslow,Music (office based businesses),,15 Lionel Road North,Hounslow,,,E09000018,Hounslow,,,518265.968,,,E09000018,51.49676102,-0.297676104,178908.9243,1.00E+11,,04/20/2020,Breakin Bread Records Ltd,,E05000347,Brentford,,,,
Greenwich,Music (office based businesses),,22 Bill Hamling Close,Greenwich,,,E09000011,Greenwich,,,542698.9613,,,E09000011,51.43687097,0.051642754,172870.926,1.00E+11,,04/20/2020,Defigo Management Group Ltd,,E05000217,Coldharbour And New Eltham,,,,
Greenwich,Music (office based businesses),,131 Paston Crescent,Greenwich,,,E09000011,Greenwich,,,540993.9618,,,E09000011,51.44489065,0.027465681,173715.9257,1.00E+11,,04/20/2020,Aztec Records Ltd,,E05000224,Middle Park And Sutcliffe,,,,
Greenwich,Music (office based businesses),,71 Blackheath Road,Greenwich,,,E09000011,Greenwich,,,537820.9627,,,E09000011,51.47325839,-0.016967265,176785.9249,1.00E+11,,04/20/2020,Suspect Records Ltd,,E05000222,Greenwich West,,,,
Greenwich,Music (office based businesses),,237 Westcombe Hill,Greenwich,,,E09000011,Greenwich,,,540325.962,,,E09000011,51.47831361,0.019326957,177416.9247,1.00E+11,,04/20/2020,Lit Management Ltd,,E05000215,Blackheath Westcombe,,,,
Greenwich,Music (office based businesses),,45 Vernham Road,Greenwich,,,E09000011,Greenwich,,,544100.9609,,,E09000011,51.47968357,0.073755479,177674.9247,1.00E+11,,04/20/2020,Therapy Records Ltd,,E05000229,Woolwich Common,,,,
Greenwich,Music (office based businesses),,Greenwich ,,,,E09000011,Greenwich,,,537748.9627,,,E09000011,51.48176796,-0.017634805,177730.9246,10010244063,,04/20/2020,Sound Performance Ltd,,E05000222,Greenwich West,,,,www.soundperformance.co.uk
Greenwich,Music (office based businesses),,94 Chestnut Rise,Greenwich,,,E09000011,Greenwich,,,544977.9607,,,E09000011,51.48269448,0.086523576,178034.9246,1.00E+11,,04/20/2020,Amber Records Ltd,,E05000221,Glyndon,,,,
Greenwich,Music (office based businesses),,2 Helen Street,Greenwich,,,E09000011,Greenwich,,,543791.961,,,E09000011,51.48935883,0.069743442,178742.9244,10010227348,,04/20/2020,V Records Ltd,,E05000229,Woolwich Common,,,,
Hammersmith and Fulham,Music (office based businesses),,48 Hurlingham Square,Peterborough Road,Hammersmith And Fulham,,E09000013,Hammersmith And Fulham,,,525530.966,,,E09000013,51.46720143,-0.194177805,175793.9252,34064322,,04/20/2020,Eclectic Electric Publishing Ltd,,E05000262,Sands End,,,,
Hammersmith and Fulham,Music (office based businesses),,278 Wandsworth Bridge Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,525739.9659,,,E09000013,51.46887165,-0.191102656,175984.9251,34063522,,04/20/2020,Sunsick Records Ltd,,E05000262,Sands End,,,,
Hammersmith and Fulham,Music (office based businesses),,94 Broughton Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,525903.9659,,,E09000013,51.47133366,-0.188643896,176262.925,34065404,,04/20/2020,Room 609 Records Ltd,,E05000262,Sands End,,,,
Hammersmith and Fulham,Music (office based businesses),,11 Wyfold Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,524248.9663,,,E09000013,51.47856533,-0.212191707,177026.9248,10091844161,,04/20/2020,Kassner Associated Publishers Ltd,,E05000257,Munster,,,,www.kassnermusic.com
Hammersmith and Fulham,Music (office based businesses),,20 Fulham Broadway,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,525298.9661,,,E09000013,51.48048194,-0.196994853,177265.9248,34069870,,04/20/2020,Focus Music (Publishing) Ltd,,E05000254,Fulham Broadway,,,,www.focusmusic.com
Hammersmith and Fulham,Music (office based businesses),,20 Fulham Broadway,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,525298.9661,,,E09000013,51.48048194,-0.196994853,177265.9248,34069870,,04/20/2020,Universal Music Publishing International Ltd,,E05000254,Fulham Broadway,,,,www.bmg.com
Hammersmith and Fulham,Music (office based businesses),,64 Sherbrooke Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,524500.9663,,,E09000013,51.48066693,-0.208480291,177266.9248,34053745,,04/20/2020,Persies Ltd,,E05000257,Munster,,,,
Hammersmith and Fulham,Music (office based businesses),,George House Brecon Road,,,,E09000013,Hammersmith And Fulham,,,524275.9663,,,E09000013,51.48343051,-0.211612678,177568.9247,0,,04/20/2020,Riverman Records Ltd,,E05000255,Fulham Reach,,,,www.riverman.co.uk
Hammersmith and Fulham,Music (office based businesses),,3 Shortlands,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,523683.9665,,,E09000013,51.49285303,-0.219772073,178602.9244,10091856203,,04/20/2020,Creative Artists Agency,,E05000256,Hammersmith Broadway,,,,www.caatouring.com
Hammersmith and Fulham,Music (office based businesses),,107 Hammersmith Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,524207.9664,,,E09000013,51.49457168,-0.212156212,178806.9243,34117003,,04/20/2020,Greensleeves Records Ltd,,E05000252,Avonmore And Brook Green,,,,www.greensleeves.net
Hammersmith and Fulham,Music (office based businesses),,43 Overstone Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,523092.9667,,,E09000013,51.49622629,-0.228154975,178963.9243,34027197,,04/20/2020,Pendragon Productions Ltd,,E05000256,Hammersmith Broadway,,,,www.pendragonproductions.com
Hammersmith and Fulham,Music (office based businesses),,43 Overstone Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,523092.9667,,,E09000013,51.49622629,-0.228154975,178963.9243,34027197,,04/20/2020,Rogues Records Ltd,,E05000256,Hammersmith Broadway,,,,
Hammersmith and Fulham,Music (office based businesses),,1 Blythe Road Hammersmith W14 0hg,,,,E09000013,Hammersmith And Fulham,,,524165.9664,,,E09000013,51.49602785,-0.212704286,178967.9243,0,,04/20/2020,Rocket Entertainment,,E05000252,Avonmore And Brook Green,,,,
Hammersmith and Fulham,Music (office based businesses),,Grove Studios Adie Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,523120.9666,,,E09000013,51.49708299,-0.22771834,179059.9243,34143474,,04/20/2020,First Access Entertainment,,E05000256,Hammersmith Broadway,,,,
Hammersmith and Fulham,Music (office based businesses),,215 Goldhawk Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,522551.9668,,,E09000013,51.5001094,-0.235799026,179382.9242,34009018,,04/20/2020,Spilt Milk Management Ltd,,E05000261,Ravenscourt Park,,,,www.spiltmilkmusic.co.uk
Hammersmith and Fulham,Music (office based businesses),,6 Netherwood Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,523546.9665,,,E09000013,51.5000818,-0.221464145,179403.9242,34033006,,04/20/2020,Godlike & Electric Records Ltd,,E05000250,Addison,,,,www.godlikeandelectric.com
Hammersmith and Fulham,Music (office based businesses),,32 Stowe Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,522706.9668,,,E09000013,51.50284393,-0.233459997,179690.9241,34008913,,04/20/2020,Fat Controller Management Ltd,,E05000251,Askew,,,,
Hammersmith and Fulham,Music (office based businesses),,68 Coningham Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,522671.9668,,,E09000013,51.50313013,-0.233953238,179721.9241,34008774,,04/20/2020,Calculated+ Records Ltd,,E05000251,Askew,,,,
Hammersmith and Fulham,Music (office based businesses),,2 Jeddo Road,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,521831.967,,,E09000013,51.5043631,-0.246009393,179838.9241,34000453,,04/20/2020,Lima Limo Records Ltd,,E05000251,Askew,,,,
Hammersmith and Fulham,Music (office based businesses),,111 Frithville Gardens,Hammersmith And Fulham,,,E09000013,Hammersmith And Fulham,,,523089.9667,,,E09000013,51.50889012,-0.227706698,180372.9239,34039375,,04/20/2020,I E Music Ltd,,E05000263,Shepherd's Bush Green,,,,
Bexley,Music (office based businesses),,38 Lyndhurst Road,Bexley,,,E09000004,Bexley,,,549895.9594,,,E09000004,51.46179893,0.156371207,175851.9252,1.00E+11,,04/20/2020,Turning World Recordings Ltd,,E05011219,Bexleyheath,,,,
Bexley,Music (office based businesses),,96 Parkway,Bexley,,,E09000004,Bexley,,,548452.9598,,,E09000004,51.49333995,0.137072422,179319.9242,1.00E+11,,04/20/2020,Victory Media Ministries Ltd,,E05011232,Thamesmead East,,,,
Brent,Music (office based businesses),,156 Purves Road,Brent,,,E09000005,Brent,,,523361.9666,,,E09000005,51.53335724,-0.222834155,183101.9232,10091058607,,04/20/2020,Playtime Publishing Ltd,,E05000098,Queens Park,,,,
Brent,Music (office based businesses),,5 Sterling Close,Brent,,,E09000005,Brent,,,522367.9669,,,E09000005,51.5460927,-0.236673626,184494.9228,202020633,,04/20/2020,Ard Records Ltd,,E05000105,Willesden Green,,,,
Brent,Music (office based businesses),,181 High Street,Brent,,,E09000005,Brent,,,522051.9669,,,E09000005,51.53424376,-0.241688248,183168.9232,202085894,,04/20/2020,Champion Records Ltd,,E05000092,Kensal Green,,,,www.championrecords.co.uk
Brent,Music (office based businesses),,181 High Street,Brent,,,E09000005,Brent,,,522051.9669,,,E09000005,51.53424376,-0.241688248,183168.9232,202085894,,04/20/2020,Polo Records Ltd,,E05000092,Kensal Green,,,,
Brent,Music (office based businesses),,61 Buckingham Road,Brent,,,E09000005,Brent,,,521888.967,,,E09000005,51.53459348,-0.244025071,183203.9232,202124751,,04/20/2020,Platform 3 Records Ltd,,E05000092,Kensal Green,,,,
Brent,Music (office based businesses),,42-50 Steele Road,Brent,,,E09000005,Brent,,,520456.9674,,,E09000005,51.535161,-0.264651411,183232.9231,202042930,,04/20/2020,Ace Records Ltd,,E05000100,Stonebridge,,,,www.acerecords.com
Brent,Music (office based businesses),,51 Lonsdale Road,Brent,,,E09000005,Brent,,,524602.9662,,,E09000005,51.53652709,-0.204816067,183484.9231,202073130,,04/20/2020,Def - Deutsch Englische Freundschaft,,E05000098,Queens Park,,,,
Brent,Music (office based businesses),,37 Lonsdale Road,Brent,,,E09000005,Brent,,,524653.9662,,,E09000005,51.53683938,-0.204068374,183520.9231,202073137,,04/20/2020,Various Artist Management Ltd,,E05000098,Queens Park,,,,
Brent,Music (office based businesses),,10 Trevelyan Gardens,Brent,,,E09000005,Brent,,,523236.9666,,,E09000005,51.53814778,-0.224449934,183631.923,202037641,,04/20/2020,Strictly Rhythm Publishing Ltd,,E05000087,Brondesbury Park,,,,
Brent,Music (office based businesses),,41 Charteris Road,Brent,,,E09000005,Brent,,,524889.9662,,,E09000005,51.53806344,-0.20061705,183662.923,202116620,,04/20/2020,Malicious Damage Records Ltd,,E05000094,Kilburn,,,,
Brent,Music (office based businesses),,142 Glengall Road,Brent,,,E09000005,Brent,,,524803.9662,,,E09000005,51.53897217,-0.20182133,183761.923,202094746,,04/20/2020,Sugar Records Ltd,,E05000094,Kilburn,,,,
Brent,Music (office based businesses),,1 College Yard,Winchester Avenue,Brent,,E09000005,Brent,,,524341.9663,,,E09000005,51.5402244,-0.208434278,183889.923,202112620,,04/20/2020,Throwing Records Ltd,,E05000098,Queens Park,,,,
Brent,Music (office based businesses),,19 Bentham Walk,Brent,,,E09000005,Brent,,,520540.9673,,,E09000005,51.55269558,-0.262772209,185185.9226,202122210,,04/20/2020,Cross X Roads Ltd,,E05000100,Stonebridge,,,,
Brent,Music (office based businesses),,31 Dobree Avenue,Brent,,,E09000005,Brent,,,522776.9667,,,E09000005,51.5429393,-0.230897188,184153.9229,202105556,,04/20/2020,Applause Records Inc Ltd,,E05000087,Brondesbury Park,,,,
Brent,Music (office based businesses),,31 Dobree Avenue,Brent,,,E09000005,Brent,,,522776.9667,,,E09000005,51.5429393,-0.230897188,184153.9229,202105556,,04/20/2020,Audio Fidelity Records Inc Ltd,,E05000087,Brondesbury Park,,,,
Brent,Music (office based businesses),,31 Dobree Avenue,Brent,,,E09000005,Brent,,,522776.9667,,,E09000005,51.5429393,-0.230897188,184153.9229,202105556,,04/20/2020,Boardwalk Records Inc Ltd,,E05000087,Brondesbury Park,,,,
Brent,Music (office based businesses),,31 Dobree Avenue,Brent,,,E09000005,Brent,,,522776.9667,,,E09000005,51.5429393,-0.230897188,184153.9229,202105556,,04/20/2020,Charlie Parker Records Ltd,,E05000087,Brondesbury Park,,,,
Brent,Music (office based businesses),,31 Dobree Avenue,Brent,,,E09000005,Brent,,,522776.9667,,,E09000005,51.5429393,-0.230897188,184153.9229,202105556,,04/20/2020,Rko Unique Ltd,,E05000087,Brondesbury Park,,,,
Brent,Music (office based businesses),,31 Dobree Avenue,Brent,,,E09000005,Brent,,,522776.9667,,,E09000005,51.5429393,-0.230897188,184153.9229,202105556,,04/20/2020,Skye Recording Company Ltd,,E05000087,Brondesbury Park,,,,
Brent,Music (office based businesses),,6 Lansbury Close,Brent,,,E09000005,Brent,,,520344.9674,,,E09000005,51.55146114,-0.265646422,185043.9227,202072038,,04/20/2020,Black Party Ltd,,E05000100,Stonebridge,,,,
Brent,Music (office based businesses),,6 Lansbury Close,Brent,,,E09000005,Brent,,,520344.9674,,,E09000005,51.55146114,-0.265646422,185043.9227,202072038,,04/20/2020,Search Party Entertainment Ltd,,E05000100,Stonebridge,,,,
Brent,Music (office based businesses),,137 Fleetwood Road,Brent,,,E09000005,Brent,,,522683.9668,,,E09000005,51.55322304,-0.231839587,185295.9226,202097428,,04/20/2020,Amphibic Records Ltd,,E05000089,Dudden Hill,,,,
Brent,Music (office based businesses),,40 Charterhouse Avenue,Brent,,,E09000005,Brent,,,517125.9683,,,E09000005,51.5551664,-0.311940479,185380.9226,202116760,,04/20/2020,Chimpsky  Records Ltd,,E05000101,Sudbury,,,,
Brent,Music (office based businesses),,43 Compton Avenue,Brent,,,E09000005,Brent,,,517060.9683,,,E09000005,51.5581998,-0.312766065,185716.9225,202139207,,04/20/2020,Halloumi Records Ltd,,E05000101,Sudbury,,,,
Ealing,Music (office based businesses),,4 Fielding Road,Ealing,,,E09000009,Ealing,,,521313.9671,,,E09000009,51.50043002,-0.253623838,179388.9242,12106833,,04/20/2020,Exceptional Records Ltd,,E05000191,Southfield,,,,
Ealing,Music (office based businesses),,12 Swainson Road,Ealing,,,E09000009,Ealing,,,521570.9671,,,E09000009,51.50547975,-0.249727425,179956.924,12142759,,04/20/2020,130701 Ltd,,E05000175,East Acton,,,,
Ealing,Music (office based businesses),,Ealing ,,,,E09000009,Ealing,,,521159.9672,,,E09000009,51.50517244,-0.255661523,179912.924,12159772,,04/20/2020,Soko Records,,E05000191,Southfield,,,,www.sokorecords.com
Ealing,Music (office based businesses),,12 Swainson Road,Ealing,,,E09000009,Ealing,,,521570.9671,,,E09000009,51.50547975,-0.249727425,179956.924,12142759,,04/20/2020,Cooking Vinyl Ltd,,E05000175,East Acton,,,,www.cookingvinyl.com
Ealing,Music (office based businesses),,44 Chatsworth Gardens,Ealing,,,E09000009,Ealing,,,519692.9676,,,E09000009,51.50976271,-0.276626991,180388.9239,12095262,,04/20/2020,Repeat Performance Multimedia Ltd,,E05000188,South Acton,,,,
Ealing,Music (office based businesses),,22 Uxbridge Road,Ealing,,,E09000009,Ealing,,,517382.9682,,,E09000009,51.51282606,-0.309802599,180675.9238,12175306,,04/20/2020,M Dynasty Records Ltd,,E05000173,Ealing Broadway,,,,
Ealing,Music (office based businesses),,17 Kingsley Avenue,Ealing,,,E09000009,Ealing,,,516150.9685,,,E09000009,51.51947957,-0.327313983,181387.9236,12074064,,04/20/2020,Dee O'reilly Management Ltd,,E05000171,Cleveland,,,,
Ealing,Music (office based businesses),,17 Kingsley Avenue,Ealing,,,E09000009,Ealing,,,516150.9685,,,E09000009,51.51947957,-0.327313983,181387.9236,12074064,,04/20/2020,Keystone Records Ltd,,E05000171,Cleveland,,,,
Ealing,Music (office based businesses),,8 Mount Avenue,Ealing,,,E09000009,Ealing,,,517359.9682,,,E09000009,51.52190837,-0.309797693,181685.9236,12085422,,04/20/2020,Kavanagh Management Ltd,,E05000173,Ealing Broadway,,,,
Ealing,Music (office based businesses),,18 Thirlmere Avenue,Ealing,,,E09000009,Ealing,,,517032.9683,,,E09000009,51.53347133,-0.314083933,182964.9232,12085578,,04/20/2020,Tiger Books Ltd,,E05000187,Perivale,,,,
Ealing,Music (office based businesses),,4 Marley Close,Ealing,,,E09000009,Ealing,,,513099.9694,,,E09000009,51.53440678,-0.370758103,182979.9232,12045056,,04/20/2020,Blueshift Records Ltd,,E05000177,Greenford Broadway,,,,
Ealing,Music (office based businesses),,14 Wadsworth Business Centre,21 Wadsworth Rd,Perivale,,E09000009,Ealing,,,517133.9683,,,E09000009,51.53703649,-0.312495768,183363.9231,0,,04/20/2020,Signum Records,,E05000187,Perivale,,,,www.signumrecords.com
Southwark,Music (office based businesses),,103 Gaunt Street,Southwark,,,E09000028,Southwark,,,532039.9642,,,E09000028,51.49765143,-0.09919752,179346.9242,2.00E+11,,04/20/2020,Hed Kandi Records,,E05011114,St. George's,,,,http://www.hedkandi.com
Southwark,Music (office based businesses),,103 Gaunt Street,Southwark,,,E09000028,Southwark,,,532039.9642,,,E09000028,51.49765143,-0.09919752,179346.9242,2.00E+11,,04/20/2020,Ministry Of Sound,,E05011114,St. George's,,,,club.ministryofsound.com
Southwark,Music (office based businesses),,8 Holyrood Streetlondon ,,,,E09000028,Southwark,,,533207.8967,,,E09000028,51.503476,-0.082125999,180025.5268,0,,04/20/2020,Making Music,,E05011104,London Bridge & West Bermondsey,,,,https://www.makingmusic.org.uk/
Tower Hamlets,Music (office based businesses),,135 Mellish Street,Tower Hamlets,,,E09000030,Tower Hamlets,,,537513.9627,,,E09000030,51.49685023,-0.02036567,179402.9242,6062351,,04/20/2020,Hak Attack Records Ltd,,E05009323,Canary Wharf,,,,
Tower Hamlets,Music (office based businesses),,18 Burr Close,Tower Hamlets,,,E09000030,Tower Hamlets,,,534034.9637,,,E09000030,51.50598899,-0.070102256,180326.9239,6007898,,04/20/2020,Burr Production Management Ltd,,E05009330,St. Katharine's & Wapping,,,,
